source_year,Straftat_Gesetz,Art_der_Straftat,abgeurteilte,verurteilte,verurteilungsquote,verurteilungsquote_pct
2022,AMG  ,"Arzneimittelgesetz §§ 95, 96 AMG ",287.0,216.0,0.7526132404181185,75.26132404181185
2022,AO  ,Abgabenordnung insgesamt AO Summe 4690 bis 4696,12303.0,10630.0,0.8640169064455824,86.40169064455824
2022,AO  ,Abgabenordnung § 370 Abs. 1 AO ,11474.0,9925.0,0.8649991284643542,86.49991284643542
2022,AO  ,Abgabenordnung § 370 Abs. 3 AO ,513.0,427.0,0.8323586744639376,83.23586744639377
2022,AO  ,Abgabenordnung § 372 Abs. 2 AO ,22.0,15.0,0.6818181818181818,68.18181818181817
2022,AO  ,Abgabenordnung § 373 Abs. 1 AO ,27.0,22.0,0.8148148148148148,81.48148148148148
2022,AO  ,Abgabenordnung § 373 Abs. 2 AO ,1.0,1.0,1.0,100.0
2022,AO  ,Abgabenordnung § 374 Abs. 1 AO ,121.0,109.0,0.9008264462809917,90.08264462809917
2022,AO  ,"Abgabenordnung,§ 374 Abs. 2 AO ",145.0,131.0,0.903448275862069,90.3448275862069
2022,AWG  ,Außenwirtschaftsgesetz AWG ,17.0,9.0,0.5294117647058824,52.94117647058824
2022,AbfVerbrG  ,Abfallverbringungsgesetz § 18 a illegale Verbringung gefährlicher Abfälle AbfVerbrG,13.0,9.0,0.6923076923076923,69.23076923076923
2022,AbfVerbrG  ,Abfallverbringungsgesetz § 18 b illegale Verbringung nicht gefährl. Abfälle AbfVerbrG,9.0,3.0,0.3333333333333333,33.33333333333333
2022,And BuG  ,Straftaten nach anderen Bundes- und Landesgesetzen (außer StGB und StVG) ,129686.0,112232.0,0.8654133830945514,86.54133830945514
2022,AnitiDopG  ,Anti-Doping-Gesetz § 4 AntiDopG ,641.0,570.0,0.8892355694227769,88.9235569422777
2022,ArbZG  ,Arbeitszeitgesetz ArbZG ,1.0,1.0,1.0,100.0
2022,AsylG  ,Asylgesetz insgesamt AsylG Summe 4052 bis 4054,76.0,63.0,0.8289473684210527,82.89473684210526
2022,AsylG  ,Asylgesetz § 85 AsylG ,76.0,63.0,0.8289473684210527,82.89473684210526
2022,AufenthG  ,Aufenthaltsgesetz insgesamt AufenthG Summe 4060 bis 4070,10519.0,9203.0,0.8748930506702158,87.48930506702159
2022,AufenthG  ,Aufenthaltsgesetz § 95 AufenthG ,9588.0,8367.0,0.8726533166458073,87.26533166458073
2022,AufenthG  ,Aufenthaltsgesetz § 96 Einschleusen von Ausländern ,891.0,797.0,0.8945005611672279,89.45005611672279
2022,AufenthG  ,"Aufenthaltsgesetz § 97 Einschleusen mit Todesfolge, gewerbs- und bandenmäßiges Einschleusen",40.0,39.0,0.975,97.5
2022,AusgStG  ,Ausgangsstoffgesetz AusgStG ,6.0,6.0,1.0,100.0
2022,AuslPflVG  ,Gesetz über die Haftpflichtversicherung für ausländische Kraftfahrzeuge und Kraftfahr- zeuganhänger AuslPflVG,417.0,394.0,0.9448441247002398,94.48441247002398
2022,BApO  ,Bundes-Apothekerordnung BApO ,4.0,4.0,1.0,100.0
2022,BDSG  ,Bundesdatenschutzgesetz BDSG ,9.0,7.0,0.7777777777777778,77.77777777777779
2022,BJagdG  ,Bundesjagdgesetz BJagdG ,8.0,3.0,0.375,37.5
2022,BNatSchG  ,Bundesnaturschutzgesetz BNatSchG ,63.0,38.0,0.6031746031746031,60.317460317460316
2022,BauFordSiG  ,Bauforderungssicherungsgesetz BauFordSiG ,4.0,4.0,1.0,100.0
2022,BetrVG  ,Betriebsverfassungsgesetz BetrVG ,5.0,2.0,0.4,40.0
2022,BtMG  ,"BtMG § 29 Abs. 1 Nr. 1 Unerl. Anbauen, Herst., Handeltr. mit, Ein- oder Ausführen etc. von Betäubungsmitteln",20502.0,16224.0,0.7913374304945859,79.13374304945859
2022,BtMG  ,BtMG § 29 Abs. 1 Nr. 3 Unerlaubter Besitz von Betäubungsmitteln ,35276.0,31475.0,0.8922496881732622,89.22496881732623
2022,BtMG  ,"BtMG § 29 Abs. 1 Nrn. 2, 5 ff. Andere vorsätzliche Straftaten nach dem Betäubungsmittelgesetz",276.0,231.0,0.8369565217391305,83.69565217391305
2022,BtMG  ,BtMG § 29 Abs. 3 Nr. 1 Andere gewerbsmäßig begangene Straftaten nach dem Betäubungsmittelgesetz,1288.0,1081.0,0.8392857142857143,83.92857142857143
2022,BtMG  ,BtMG § 29 Abs. 3 Nr. 2 Gefährdung der Gesundheit mehrerer Menschen durch Betäubungsmittel,17.0,16.0,0.9411764705882353,94.11764705882352
2022,BtMG  ,"BtMG § 29 a Abs. 1 Nr. 1 Unerlaubtes Abgeben, etc. von Betäubungsmitteln zum unmittelbaren Verbrauch d. Erw. an Kinder o. Jugendliche",996.0,805.0,0.8082329317269076,80.82329317269075
2022,BtMG  ,"BtMG § 29 a Abs. 1 Nr. 2 Unerlaubtes Handeltreiben mit,Herstellen, etc. von Betäubungsmitteln in nicht geringer Menge",9121.0,8558.0,0.93827431202719,93.827431202719
2022,BtMG  ,"BtMG § 30 Abs. 1 Nr. 1 Unerlaubtes Anbauen, Herstellen von, Handeltreiben mit Betäubungs- mitteln als Mitglied einer Bande",52.0,41.0,0.7884615384615384,78.84615384615384
2022,BtMG  ,"BtMG § 30 Abs. 1 Nr. 2 Gewerbsmäßige Abgabe, etc. zum unmittelbaren Verbrauch von Betäubungsm.d. Erw. an Kinder o. Jugendliche",63.0,60.0,0.9523809523809523,95.23809523809523
2022,BtMG  ,"BtMG § 30 Abs. 1 Nr. 3 Unerlaubtes Abgeben, Verabreichen, Überlassen zum unmittelbaren Verbrauch von Betäubungsm. mit Todesfolge",4.0,4.0,1.0,100.0
2022,BtMG  ,BtMG § 30 Abs. 1 Nr. 4 Unerlaubte Einfuhr von Betäubungsmitteln in nicht geringer Menge,974.0,915.0,0.9394250513347022,93.94250513347022
2022,BtMG  ,"BtMG § 30 a Abs. 1 Unerl. Handeltreiben mit., Anbauen, etc. von Betäubungsmitteln in nicht geringer Menge als Mitglied einer Bande",464.0,447.0,0.9633620689655172,96.33620689655173
2022,BtMG  ,"BtMG § 30 a Abs. 2 Nr. 1 Bestimmung von Kin- dern oder Jugendlichen d. Erwachsene mit Betäubungsm. unerl. Handel zu treiben, etc.",44.0,42.0,0.9545454545454546,95.45454545454545
2022,BtMG  ,"BtMG § 30 a Abs. 2 Nr. 2 Unerl. Handeltr., ... von Betäubungsm. in nicht ger. Menge u. Mitf.e.Schusswaffe o.sonst.Gegst., die ...",884.0,855.0,0.9671945701357466,96.71945701357465
2022,BtMG  ,"Straftaten nach dem Betäubungsmittel- gesetz insgesamt, BtMG Summe 3001 bis 3015",69961.0,60754.0,0.8683981075170452,86.83981075170452
2022,ChemG  ,Chemikaliengesetz ChemG ,65.0,39.0,0.6,60.0
2022,DesignG  ,Designgesetz DesignG ,7.0,2.0,0.2857142857142857,28.57142857142857
2022,FreizügGEU  ,Gesetz über die allgemeine Freizügigkeit von Unionsbürgern FreizügG/EU,165.0,144.0,0.8727272727272727,87.27272727272727
2022,GeschGehG  ,Gesetz zum Schutz von Geschäftsgeheimnissen GeschGehG,19.0,10.0,0.5263157894736842,52.63157894736842
2022,GewO  ,Gewerbeordnung GewO ,74.0,65.0,0.8783783783783784,87.83783783783784
2022,GewSchG  ,Gewaltschutzgesetz GewSchG ,764.0,571.0,0.7473821989528796,74.73821989528795
2022,GmbHG  ,GmbH-Gesetz insgesamt GmbHG Summe 4313 und 4314,80.0,48.0,0.6,60.0
2022,GmbHG  ,"GmbH-Gesetz, andere Strafvorschriften (§§ 82, 84, 86) GmbHG ",80.0,48.0,0.6,60.0
2022,GÜG  ,Grundstoffüberwachungsgesetz GÜG ,4.0,4.0,1.0,100.0
2022,HGB  ,Handelsgesetzbuch insgesamt HGB Summe 4330 bis 4345,2.0,1.0,0.5,50.0
2022,HGB  ,"Handelsgesetzbuch,andere Strafvorschriften (§§ 333a, 340m Abs. 2, 341m Abs. 2) HGB ",1.0,1.0,1.0,100.0
2022,HeilprG  ,Heilpraktikergesetz HeilprG ,7.0,6.0,0.8571428571428571,85.71428571428571
2022,HundVerbrEinfG  ,Hundeverbringungs- und -einfuhr- beschränkungsgesetz HundVerbrEinfG,46.0,43.0,0.9347826086956522,93.47826086956522
2022,IfSG  ,Infektionsschutzgesetz IfSG ,267.0,201.0,0.7528089887640449,75.28089887640449
2022,InsO  ,Insolvenzordnung InsO ,1275.0,909.0,0.7129411764705882,71.29411764705881
2022,JArbSchG  ,Jugendarbeitsschutzgesetz JArbSchG ,15.0,14.0,0.9333333333333333,93.33333333333333
2022,JuSchG  ,Jugendschutzgesetz JuSchG ,1.0,1.0,1.0,100.0
2022,KGSG  ,Kulturgutschutzgesetz KGSG ,1.0,1.0,1.0,100.0
2022,KUG  ,Kunsturheberrechtsgesetz KUG ,207.0,152.0,0.7342995169082126,73.42995169082126
2022,KWG  ,Kreditwesengesetz KWG ,6.0,6.0,1.0,100.0
2022,KrWaffKontrG  ,Kriegswaffenkontrollgesetz KrWaffKontrG ,98.0,85.0,0.8673469387755102,86.73469387755102
2022,LFBG  ,Lebensmittel- und Futtermittel- gesetzbuch insgesamt LFGB Summe 4404 und 4406,552.0,451.0,0.8170289855072463,81.70289855072464
2022,Landesg  ,Straftaten nach Landesgesetzen LANDESG ,191.0,138.0,0.7225130890052356,72.25130890052355
2022,LuftSiG  ,Luftsicherheitsgesetz LuftSiG ,4.0,1.0,0.25,25.0
2022,LuftVG  ,Luftverkehrsgesetz insgesamt LuftVG Summe 4410 bis 4417,4.0,2.0,0.5,50.0
2022,LuftVG  ,Luftverkehrsgesetz § 60 LuftVG ,2.0,1.0,0.5,50.0
2022,LuftVG  ,Luftverkehrsgesetz § 62 LuftVG ,2.0,1.0,0.5,50.0
2022,MPG  ,Medizinproduktegesetz MPG ,5.0,4.0,0.8,80.0
2022,MarkenG  ,Markengesetz MarkenG ,277.0,205.0,0.740072202166065,74.0072202166065
2022,NpSG  ,Neue-psychoaktive-Stoffe-Gesetz NpSG ,94.0,82.0,0.8723404255319149,87.2340425531915
2022,PflVG  ,Pflichtversicherungsgesetz PflVG ,19738.0,17897.0,0.9067281386158679,90.67281386158679
2022,SchwarzarbG  ,Schwarzarbeitsbekämpfungsgesetz SchwarzArbG ,8.0,6.0,0.75,75.0
2022,SortSchG  ,Sortenschutzgesetz SortSchG ,2.0,2.0,1.0,100.0
2022,SprengG  ,Sprengstoffgesetz SprengG ,627.0,523.0,0.8341307814992025,83.41307814992025
2022,StAG  ,Staatsangehoerigkeitsgesetz StAG ,129.0,97.0,0.751937984496124,75.1937984496124
2022,StGB  ,Fahrlässige Koerperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,12387.0,10420.0,0.8412044885767337,84.12044885767337
2022,StGB  ,Fahrlässige Toetung im Straßenverkehr insgesamt (§ 222 StGB) ,514.0,458.0,0.8910505836575876,89.10505836575877
2022,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,13792.0,12235.0,0.8871084686774942,88.71084686774941
2022,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,11226.0,10326.0,0.9198289684660609,91.98289684660608
2022,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,2566.0,1909.0,0.7439594699922057,74.39594699922057
2022,StGB  ,Menschenraub StGB § 234 ,4.0,2.0,0.5,50.0
2022,StGB  ,"StGB 1. Abschnitt, §§ 80 a bis 92 b Friedensverrat, Hochverrat und Gefährdung des demokratischen Rechtsstaates",2646.0,2036.0,0.7694633408919124,76.94633408919124
2022,StGB  ,"StGB 10. Abschnitt, §§ 164 und 165 Falsche Verdächtigung ",3846.0,2678.0,0.6963078523140925,69.63078523140925
2022,StGB  ,"StGB 11. Abschnitt, §§ 166 bis 168 Straftaten, welche sich auf Religion und Weltanschauung beziehen",41.0,32.0,0.7804878048780488,78.04878048780488
2022,StGB  ,"StGB 12. Abschnitt, §§ 169 bis 173 Straftaten gegen den Personenstand, die Ehe und die Familie",1091.0,628.0,0.5756186984417965,57.56186984417965
2022,StGB  ,"StGB 13. Abschnitt, §§ 174 bis 184 l Straftaten gegen die sexuelle Selbstbestimmung",13611.0,10364.0,0.7614429505546985,76.14429505546984
2022,StGB  ,"StGB 14. Abschnitt, §§ 185 bis 200 Beleidigung ",30951.0,24825.0,0.8020742463894543,80.20742463894544
2022,StGB  ,"StGB 15. Abschnitt, §§ 201 bis 206 Verletzung des persoenlichen Lebens- und Geheimbereichs",1459.0,1095.0,0.750514050719671,75.05140507196711
2022,StGB  ,"StGB 16. Abschnitt, §§ 211 bis 222 (o.V.) Straftaten gegen das Leben (o.V.) ",1006.0,669.0,0.6650099403578529,66.50099403578528
2022,StGB  ,"StGB 17. Abschnitt, §§ 223 bis 231 (o.V.) Straftaten gegen die koerperliche Unversehrtheit (o.V.)",73560.0,47916.0,0.6513866231647635,65.13866231647634
2022,StGB  ,"StGB 18. Abschnitt, §§ 232 bis 241 a Straftaten gegen die persoenliche Freiheit",19460.0,13935.0,0.7160842754367934,71.60842754367934
2022,StGB  ,"StGB 19. Abschnitt, §§ 242 bis 248 c Diebstahl und Unterschlagung ",106435.0,86164.0,0.809545732136985,80.9545732136985
2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",20.0,16.0,0.8,80.0
2022,StGB  ,"StGB 20. Abschnitt, §§ 249 bis 256, 316a Raub und Erpressung, räuberischer Angriff auf Kraftfahrer ",7665.0,5329.0,0.6952380952380952,69.52380952380952
2022,StGB  ,"StGB 21. Abschnitt, §§ 257 bis 262 Begünstigung und Hehlerei ",4682.0,3600.0,0.7689021785561726,76.89021785561727
2022,StGB  ,"StGB 22. Abschnitt, §§ 263 bis 266 b Betrug und Untreue ",124664.0,103392.0,0.82936533401784,82.93653340178399
2022,StGB  ,"StGB 23. Abschnitt, §§ 267 bis 282 Urkundenfälschung ",33350.0,29537.0,0.8856671664167916,88.56671664167915
2022,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",1081.0,836.0,0.7733580018501388,77.33580018501388
2022,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",954.0,703.0,0.7368972746331237,73.68972746331237
2022,StGB  ,"StGB 26. Abschnitt, §§ 298 bis 301 Straftaten gegen den Wettbewerb ",54.0,32.0,0.5925925925925926,59.25925925925925
2022,StGB  ,"StGB 27. Abschnitt, §§ 303 bis 305 a Sachbeschädigung ",14786.0,10474.0,0.7083727850669552,70.83727850669553
2022,StGB  ,"StGB 28. Abschnitt, §§ 306 bis 323c, ohne §§ 315 b bis d, ohne §§ 316,316 a und ohne § 323 a i.V.m. Verkehrsunfall Gemeingefährliche Straftaten",2859.0,2116.0,0.7401189227002448,74.01189227002448
2022,StGB  ,"StGB 29. Abschnitt, §§ 324 bis 330 a Straftaten gegen die Umwelt ",1218.0,918.0,0.7536945812807881,75.36945812807882
2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",1.0,1.0,1.0,100.0
2022,StGB  ,"StGB 30. Abschnitt, §§ 331 bis 358 Straftaten im Amt ",389.0,223.0,0.5732647814910026,57.326478149100254
2022,StGB  ,"StGB 4. Abschnitt, §§ 105 bis 108 e Straftaten gegen Verfassungsorgane sowie bei Wahlen und Abstimmungen",15.0,9.0,0.6,60.0
2022,StGB  ,"StGB 5. Abschnitt, §§ 109 bis 109 k Straftaten gegen die Landesverteidigung ",1.0,1.0,1.0,100.0
2022,StGB  ,"StGB 6. Abschnitt, §§ 111 bis 121 Widerstand gegen die Staatsgewalt ",15864.0,13183.0,0.8310010085728694,83.10010085728695
2022,StGB  ,"StGB 7. Abschnitt, §§ 123 bis 145 d, ohne § 142 Straftaten gegen die oeffentliche Ordnung (o.V.) ",10250.0,7510.0,0.7326829268292683,73.26829268292683
2022,StGB  ,"StGB 8. Abschnitt, §§ 146 bis 152 c Geld- und Wertzeichenfälschung ",535.0,378.0,0.7065420560747664,70.65420560747664
2022,StGB  ,"StGB 9. Abschnitt, §§ 153 bis 162 Falsche uneidliche Aussage und Meineid ",3420.0,2389.0,0.6985380116959065,69.85380116959064
2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,3.0,3.0,1.0,100.0
2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,2.0,2.0,1.0,100.0
2022,StGB  ,StGB § 109 Wehrpflichtentziehung durch Verstümmelung ,1.0,1.0,1.0,100.0
2022,StGB  ,StGB § 111 oeffentliche Aufforderung zu Straftaten ,184.0,151.0,0.8206521739130435,82.06521739130434
2022,StGB  ,StGB § 113 Widerstand gegen Vollstreckungsbeamte ,6595.0,5426.0,0.8227445034116755,82.27445034116755
2022,StGB  ,StGB § 114 Tätl. Angriff auf Vollstreckungsbeamte ,8539.0,7286.0,0.8532615060311511,85.32615060311511
2022,StGB  ,"StGB § 115 Abs.1,2 i.V.m. §§ 113, 114 Widerstand gg. o. tätl. Angriff auf Pers., die Vollstreckungsbeamten gleichstehen",333.0,157.0,0.47147147147147145,47.147147147147145
2022,StGB  ,"StGB § 115 Abs.3 i.V.m. §§ 113, 114 Widerstand gg.o.tätl. Angriff a. Hilfeleis. von Feuerwehr, Katast.-schutz o. Rettungsd.",161.0,134.0,0.8322981366459627,83.22981366459628
2022,StGB  ,StGB § 120 Gefangenenbefreiung ,41.0,23.0,0.5609756097560976,56.09756097560976
2022,StGB  ,StGB § 121 Gefangenenmeuterei ,11.0,6.0,0.5454545454545454,54.54545454545454
2022,StGB  ,StGB § 125 Landfriedensbruch ,182.0,117.0,0.6428571428571429,64.28571428571429
2022,StGB  ,StGB § 125 a Besonders schwerer Fall des Landfriedensbruchs,103.0,58.0,0.5631067961165048,56.310679611650485
2022,StGB  ,StGB § 126 Stoerung des oeffentlichen Friedens durch Androhung von Straftaten,222.0,152.0,0.6846846846846847,68.46846846846847
2022,StGB  ,StGB § 126 a Gefährdendes Verbreiten personenbezogener Daten,2.0,2.0,1.0,100.0
2022,StGB  ,StGB § 127 Betreiben krimineller Handelsplattformen im Internet,3.0,2.0,0.6666666666666666,66.66666666666666
2022,StGB  ,StGB § 129 Bildung krimineller Vereinigungen ,6.0,5.0,0.8333333333333334,83.33333333333334
2022,StGB  ,StGB § 129 a Bildung terroristischer Vereinigungen ,24.0,24.0,1.0,100.0
2022,StGB  ,StGB § 129 b i.V.m. § 129 a Bildung terroristischer Vereinigungen im Ausland,10.0,7.0,0.7,70.0
2022,StGB  ,StGB § 130 Abs. 1 Volksverhetzung durch Aufstachelung zum Hass oder vergleichbare Äußerungen,825.0,616.0,0.7466666666666667,74.66666666666667
2022,StGB  ,StGB § 130 Abs. 2 Volksverhetzung durch Verbreiten volksverhetzender Inhalte ,127.0,89.0,0.7007874015748031,70.07874015748031
2022,StGB  ,"StGB § 130 Abs. 3 Volksverhetzung durch Billigung, Leugnung oder Verharmlosung des nationalsozialistischen Voelkermordes",336.0,269.0,0.8005952380952381,80.05952380952381
2022,StGB  ,"StGB § 130 Abs. 4 Volksverhetzung durch Billigung, Verherrlichung o. Rechtfertigung der nat.soz. Gewalt- und Willkürherrschaft",14.0,11.0,0.7857142857142857,78.57142857142857
2022,StGB  ,StGB § 130 a Anleitung zu Straftaten ,5.0,1.0,0.2,20.0
2022,StGB  ,StGB § 131 Gewaltdarstellung ,42.0,28.0,0.6666666666666666,66.66666666666666
2022,StGB  ,StGB § 132 Amtsanmaßung ,98.0,61.0,0.6224489795918368,62.244897959183675
2022,StGB  ,"StGB § 132 a Missbrauch von Titeln, Berufsbezeich- nungen und Abzeichen",127.0,92.0,0.7244094488188977,72.44094488188976
2022,StGB  ,StGB § 133 Verwahrungsbruch ,46.0,37.0,0.8043478260869565,80.43478260869566
2022,StGB  ,"StGB § 136 Verstrickungsbruch, Siegelbruch ",138.0,105.0,0.7608695652173914,76.08695652173914
2022,StGB  ,StGB § 138 Nichtanzeige geplanter Straftaten ,22.0,17.0,0.7727272727272727,77.27272727272727
2022,StGB  ,StGB § 140 Belohnung und Billigung von Straftaten ,79.0,70.0,0.8860759493670886,88.60759493670885
2022,StGB  ,StGB § 142 Abs. 1 Unerl. Entf. vom Unfallort vor Feststellung d. Unfallbeteiligung in Trunkenheit,4357.0,4181.0,0.9596052329584577,95.96052329584577
2022,StGB  ,StGB § 142 Abs. 1 Unerl. Entf. vom Unfallort vor Feststellung d. Unfallbeteiligung insgesamt,36328.0,28067.0,0.7725996476547016,77.25996476547016
2022,StGB  ,StGB § 142 Abs. 1 Unerl. Entf. vom Unfallort vor Feststellung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,31971.0,23886.0,0.7471145725814019,74.71145725814019
2022,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,12.0,12.0,1.0,100.0
2022,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung insgesamt,163.0,140.0,0.8588957055214724,85.88957055214725
2022,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,151.0,128.0,0.847682119205298,84.76821192052981
2022,StGB  ,StGB § 145 Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln,840.0,622.0,0.7404761904761905,74.04761904761905
2022,StGB  ,StGB § 145 a Verstoß gegen Weisungen während der Führungsaufsicht,991.0,742.0,0.7487386478304743,74.87386478304742
2022,StGB  ,StGB § 145 c Verstoß gegen das Berufsverbot ,2.0,2.0,1.0,100.0
2022,StGB  ,StGB § 145 d Vortäuschen einer Straftat ,1334.0,982.0,0.7361319340329835,73.61319340329835
2022,StGB  ,StGB § 152 b Fälschung von Zahlungskarten mit Garantiefunktion ,16.0,15.0,0.9375,93.75
2022,StGB  ,"StGB § 152 i.V.m. §§ 146-149 Geld-, Wert- zeichen und -papierfälschung von Geld,Wert- zeichen u. -papieren e. fremden Währungsgeb.",3.0,2.0,0.6666666666666666,66.66666666666666
2022,StGB  ,StGB § 153 Falsche uneidliche Aussage ,2296.0,1564.0,0.681184668989547,68.1184668989547
2022,StGB  ,StGB § 154 Meineid ,44.0,30.0,0.6818181818181818,68.18181818181817
2022,StGB  ,StGB § 156 Falsche Versicherung an Eides Statt ,1020.0,748.0,0.7333333333333333,73.33333333333333
2022,StGB  ,StGB § 160 Verleitung zur Falschaussage ,3.0,1.0,0.3333333333333333,33.33333333333333
2022,StGB  ,"StGB § 161 Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides Statt",57.0,46.0,0.8070175438596491,80.7017543859649
2022,StGB  ,StGB § 164 Falsche Verdächtigung ,3846.0,2678.0,0.6963078523140925,69.63078523140925
2022,StGB  ,StGB § 169 Personenstandsfälschung ,2.0,2.0,1.0,100.0
2022,StGB  ,StGB § 170 Abs. 1 Verletzung der Unterhaltspflicht ,1002.0,566.0,0.564870259481038,56.4870259481038
2022,StGB  ,StGB § 170 Abs. 2 Verletzung der Unterhaltspflicht gegenüber einer Schwangeren,1.0,1.0,1.0,100.0
2022,StGB  ,StGB § 171 Verletzung der Fürsorge- oder Erziehungspflicht,78.0,53.0,0.6794871794871795,67.94871794871796
2022,StGB  ,StGB § 172 Doppelehe doppelte Lebenspartnerschaft,2.0,1.0,0.5,50.0
2022,StGB  ,StGB § 173 Beischlaf zwischen Verwandten ,6.0,5.0,0.8333333333333334,83.33333333333334
2022,StGB  ,StGB § 174 Sexueller Missbrauch von Schutzbefohlenen ,66.0,49.0,0.7424242424242424,74.24242424242425
2022,StGB  ,"StGB § 174 a Sexueller Missbrauch von Gefangenen, behoerdlich Verwahrten oder Kranken u. Hilfsbedürftigen in Einrichtungen",10.0,7.0,0.7,70.0
2022,StGB  ,StGB § 174 b Sexueller Missbrauch unter Ausnutzung einer Amtsstellung,3.0,2.0,0.6666666666666666,66.66666666666666
2022,StGB  ,"StGB § 174 c Abs. 1 Sexueller Missbrauch unter Ausnutzung eines Beratungs-, Behandlungs- oder Betreuungsverhältnisses",25.0,17.0,0.68,68.0
2022,StGB  ,StGB § 176 Sexueller Missbrauch von Kindern ,1228.0,893.0,0.7271986970684039,72.71986970684038
2022,StGB  ,StGB § 176 a Sexueller Missbrauch von Kindern ohne Koerperkontakt mit dem Kind,452.0,353.0,0.7809734513274337,78.09734513274337
2022,StGB  ,StGB § 176 b Vorbereitung des sexuellen Missbrauchs von Kindern,75.0,60.0,0.8,80.0
2022,StGB  ,StGB § 176 c Schwerer sexueller Missbrauch von Kindern ,617.0,538.0,0.8719611021069692,87.19611021069692
2022,StGB  ,StGB § 176 d Sexueller Missbrauch von Kindern mit Todesfolge,4.0,3.0,0.75,75.0
2022,StGB  ,StGB § 177 Abs. 1 Sexuelle Handlungen gegen den erkennbaren Willen,536.0,249.0,0.46455223880597013,46.45522388059701
2022,StGB  ,"StGB § 177 Abs. 2 Nr. 1, Abs. 4 Sexuelle Handlungen unt. Ausnutzen der Unfähigkeit z.Willensbildung od.-äußerung",97.0,62.0,0.6391752577319587,63.91752577319587
2022,StGB  ,"StGB § 177 Abs. 2 Nr. 2,3,4,5 Sex.Handlungen unt.Ausnutzung and.Einschränk. d. Fähigkeit z.Willensbild.od.-betätigung",110.0,85.0,0.7727272727272727,77.27272727272727
2022,StGB  ,"StGB § 177 Abs. 5 Sex. Handlungen unt. Anwendung v. Gewalt, Drohung od. Ausnutzen einer schutzl. Lage",536.0,380.0,0.7089552238805971,70.8955223880597
2022,StGB  ,StGB § 177 Abs. 6 Nr. 1 Vergewaltigung ,965.0,595.0,0.616580310880829,61.6580310880829
2022,StGB  ,"StGB § 177 Abs. 6 Nr. 2, Abs. 7,8 Gemeinschaftlich begangener od. anderer schwerer sexueller Übergriff",157.0,126.0,0.802547770700637,80.2547770700637
2022,StGB  ,StGB § 180 Foerderung sexueller Handlungen Minderjähriger,9.0,4.0,0.4444444444444444,44.44444444444444
2022,StGB  ,StGB § 181 a Zuhälterei ,16.0,10.0,0.625,62.5
2022,StGB  ,"StGB § 182 Abs. 1, 2 Sexueller Missbrauch von Jugendlichen unter Ausnutzung einer Zwangslage oder gegen Entgelt",58.0,51.0,0.8793103448275862,87.93103448275862
2022,StGB  ,StGB § 182 Abs. 3 Sexueller Missbrauch von Jugendlichen unter Ausnutzung fehlender Fähigkeit zur sexuellen Selbstbestimmung,12.0,10.0,0.8333333333333334,83.33333333333334
2022,StGB  ,StGB § 183 Exhibitionistische Handlungen ,750.0,604.0,0.8053333333333333,80.53333333333333
2022,StGB  ,StGB § 183 a Erregung oeffentlichen Ärgernisses ,210.0,181.0,0.861904761904762,86.19047619047619
2022,StGB  ,"StGB § 184 Verbreitung ""einfacher"" pornographischer Inhalte",582.0,454.0,0.7800687285223368,78.00687285223368
2022,StGB  ,StGB § 184 a Verbreitung gewalt- oder tierpornographischer Inhalte,24.0,14.0,0.5833333333333334,58.333333333333336
2022,StGB  ,"StGB § 184 b Verbreitung, Erwerb und Besitz kinderpornographischer Inhalte",4422.0,3632.0,0.8213478064224333,82.13478064224333
2022,StGB  ,"StGB § 184 c Verbreitung, Erwerb und Besitz jugendpornographischer Inhalte",337.0,245.0,0.7270029673590505,72.70029673590504
2022,StGB  ,"StGB § 184 e i.V.m. §§ 184 b, 184 c Veranstaltung und Besuch kinder- und jugendpornogr. Darbietungen",18.0,18.0,1.0,100.0
2022,StGB  ,StGB § 184 f Ausübung der verbotenen Prostitution ,150.0,141.0,0.94,94.0
