source_year,Straftat_Gesetz,Art_der_Straftat,abgeurteilte,verurteilte,verurteilungsquote,verurteilungsquote_pct,freispruch_ohne_massregeln,einstellung_ohne_massregeln,freiheitsstrafe_gesamt,bewaehrung,geldstrafe,verurteilte_deutsche,verurteilte_auslaender,freiheitsstrafe,sonstige,auslaenderquote_verurteilte,auslaenderquote_verurteilte_pct
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 a Nichtbeachten der Vorfahrt mit Verkehrsunfall,145,102,0.7034482758620689,70.34482758620689,5,33,4.0,3,90,63,39,1,13,0.38235294117647056,38.23529411764706
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 a Nichtbeachten der Vorfahrt ohne Verkehrsunfall,143,90,0.6293706293706294,62.93706293706294,9,36,11.0,10,74,60,30,1,13,0.3333333333333333,33.33333333333333
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 b Falsches Überholen mit Verkehrsunfall ,386,284,0.7357512953367875,73.57512953367875,14,84,5.0,5,265,194,90,0,18,0.31690140845070425,31.690140845070424
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 b Falsches Überholen ohne Verkehrsunfall ,480,312,0.65,65.0,39,118,11.0,8,276,201,111,3,36,0.3557692307692308,35.57692307692308
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 c Falsches Fahren an Fußgängerüberwegen mit Verkehrsunfall,5,2,0.4,40.0,1,2,0.0,0,2,0,2,0,0,1.0,100.0
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 c Falsches Fahren an Fußgängerüberwegen ohne Verkehrsunfall,29,14,0.4827586206896552,48.275862068965516,4,8,1.0,1,12,12,2,0,4,0.14285714285714285,14.285714285714285
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 d Zu schnelles Fahren an unübersichtlichen Stellen etc. mit Verkehrsunfall,53,37,0.6981132075471698,69.81132075471697,1,11,2.0,2,22,22,15,0,17,0.40540540540540543,40.54054054054054
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 d Zu schnelles Fahren an unübersichtlichen Stellen etc. ohne Verkehrsunfall,64,49,0.765625,76.5625,4,7,4.0,4,35,35,14,0,14,0.2857142857142857,28.57142857142857
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 e Nichteinhalten der rechten Fahrbahnseite mit Verkehrsunfall,8,7,0.875,87.5,1,0,0.0,0,5,6,1,0,2,0.14285714285714285,14.285714285714285
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 e Nichteinhalten der rechten Fahrbahnseite ohne Verkehrsunfall,8,5,0.625,62.5,0,3,0.0,0,5,3,2,0,0,0.4,40.0
2022,StGB  ,"StGB § 315 c Abs. 1 Nr. 2 f Verbotenes Wenden, Rückwärtsfahren oder ... mit Verkehrsunfall",23,21,0.9130434782608695,91.30434782608695,1,1,0.0,0,21,13,8,0,0,0.38095238095238093,38.095238095238095
2022,StGB  ,"StGB § 315 c Abs. 1 Nr. 2 f Verbotenes Wenden, Rückwärtsfahren oder ... ohne Verkehrsunfall",19,17,0.8947368421052632,89.47368421052632,1,1,2.0,2,14,12,5,0,1,0.29411764705882354,29.411764705882355
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 g Nichtkenntlich- machen haltender oder liegengebl. Fahrzeuge mit Verkehrsunfall,9,6,0.6666666666666666,66.66666666666666,0,3,0.0,0,6,1,5,0,0,0.8333333333333334,83.33333333333334
2022,StGB  ,StGB § 315 c Abs. 1 Nr. 2 g Nichtkenntlich- machen haltender oder liegengebl. Fahrzeuge ohne Verkehrsunfall,2,2,1.0,100.0,0,0,0.0,0,2,1,1,0,0,0.5,50.0
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 1 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,14,7,0.5,50.0,1,6,2.0,2,4,6,1,0,1,0.14285714285714285,14.285714285714285
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 1 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,277,177,0.6389891696750902,63.898916967509024,24,68,17.0,12,137,117,60,5,31,0.3389830508474576,33.89830508474576
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 2 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,13,6,0.46153846153846156,46.15384615384615,3,4,0.0,0,6,4,2,0,0,0.3333333333333333,33.33333333333333
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 2 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,384,236,0.6145833333333334,61.458333333333336,34,89,8.0,8,185,154,82,0,68,0.3474576271186441,34.74576271186441
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 3 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,54,51,0.9444444444444444,94.44444444444444,0,2,2.0,0,38,42,9,2,12,0.17647058823529413,17.647058823529413
2022,StGB  ,StGB § 315 d Abs. 1 Nr. 3 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,675,534,0.7911111111111111,79.11111111111111,11,86,58.0,46,370,423,111,12,150,0.20786516853932585,20.786516853932586
2022,StGB  ,"StGB § 315 d Abs. 2, auch i.V.m. Abs. 4 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall",101,85,0.8415841584158416,84.15841584158416,4,4,17.0,15,46,60,25,2,30,0.29411764705882354,29.411764705882355
2022,StGB  ,"StGB § 315 d Abs. 2, auch i.V.m. Abs. 4 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall",127,92,0.7244094488188977,72.44094488188976,7,12,16.0,12,50,76,16,4,42,0.17391304347826086,17.391304347826086
2022,StGB  ,StGB § 315 d Abs. 5 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,8,6,0.75,75.0,2,0,5.0,2,0,6,0,3,1,0.0,0.0
2022,StGB  ,StGB § 316 Trunkenheit im Verkehr mit Verkehrsunfall ,7436,7135,0.9595212479827865,95.95212479827865,56,200,157.0,121,6817,5644,1491,36,206,0.20896986685353888,20.896986685353887
2022,StGB  ,StGB § 316 Trunkenheit im Verkehr ohne Verkehrsunfall ,50604,48599,0.9603786261955577,96.03786261955577,212,1296,1553.0,1232,46001,35174,13425,321,1542,0.2762402518570341,27.62402518570341
2022,StGB  ,StGB § 316 a Räuberischer Angriff auf Kraftfahrer ,58,51,0.8793103448275862,87.93103448275862,1,3,15.0,5,0,36,15,10,39,0.29411764705882354,29.411764705882355
2022,StGB  ,StGB § 323 a Vollrausch in Verbindung mit Verkehrsunfall,215,212,0.986046511627907,98.6046511627907,0,3,10.0,6,198,174,38,4,4,0.1792452830188679,17.92452830188679
2022,StGB  ,"StGB § 323 a Vollrausch, ohne Verkehrsunfall ",706,675,0.9560906515580736,95.60906515580736,2,24,174.0,124,466,524,151,50,40,0.2237037037037037,22.37037037037037
2022,StGB  ,StGB § 323 b Gefährdung einer Entziehungskur ,6,4,0.6666666666666666,66.66666666666666,2,0,2.0,2,2,3,1,0,0,0.25,25.0
2022,StGB  ,StGB § 323 c Abs. 1 Unterlassene Hilfeleistung ,131,64,0.48854961832061067,48.854961832061065,16,38,4.0,4,47,52,12,0,26,0.1875,18.75
2022,StGB  ,StGB § 323 c Abs. 2 Behinderung. v. hilfeleistenden Pers. ,8,3,0.375,37.5,0,5,0.0,0,3,2,1,0,0,0.3333333333333333,33.33333333333333
2022,StGB  ,StGB § 324 Abs. 3 Gewässerverunreinigung - fahrlässig ,62,50,0.8064516129032258,80.64516129032258,0,12,0.0,0,50,43,7,0,0,0.14,14.000000000000002
2022,StGB  ,StGB § 324 a Abs. 3 Bodenverunreinigung - fahrlässig ,19,18,0.9473684210526315,94.73684210526315,1,0,0.0,0,18,15,3,0,0,0.16666666666666666,16.666666666666664
2022,StGB  ,"StGB § 324 a, ohne Abs. 3 Bodenverunreinigung - vorsätzlich ",38,26,0.6842105263157895,68.42105263157895,3,9,0.0,0,26,15,11,0,0,0.4230769230769231,42.30769230769231
2022,StGB  ,"StGB § 324, ohne Abs. 3 Gewässerverunreinigung - vorsätzlich ",80,56,0.7,70.0,2,20,0.0,0,54,38,18,0,4,0.32142857142857145,32.142857142857146
2022,StGB  ,StGB § 325 Abs. 1 Luftverunreinigung - vorsätzlich ,3,2,0.6666666666666666,66.66666666666666,0,1,0.0,0,2,1,1,0,0,0.5,50.0
2022,StGB  ,StGB § 326 Abs. 1 Unerlaubter Umgang mit Abfällen - vorsätzlich,780,615,0.7884615384615384,78.84615384615384,20,143,16.0,11,599,350,265,5,2,0.43089430894308944,43.08943089430895
2022,StGB  ,StGB § 326 Abs. 2 Grenzüberschreitende Verbringung von Abfällen - vorsätzlich,3,2,0.6666666666666666,66.66666666666666,0,1,1.0,1,1,1,1,0,0,0.5,50.0
2022,StGB  ,StGB § 326 Abs. 5 Nr. 1 Unerl. Umgang mit Abfällen und grenzüberschr. Verbringung von Abfällen - fahrlässig,121,88,0.7272727272727273,72.72727272727273,4,29,0.0,0,88,59,29,0,0,0.32954545454545453,32.95454545454545
2022,StGB  ,StGB § 327 Abs. 1 Unerlaubtes Betreiben von kerntechnischen Anlagen - vorsätzlich,5,2,0.4,40.0,0,3,0.0,0,2,1,1,0,0,0.5,50.0
2022,StGB  ,StGB § 327 Abs. 2 Unerlaubtes Betreiben anderer Anlagen - vorsätzlich,69,41,0.5942028985507246,59.42028985507246,2,26,0.0,0,41,38,3,0,0,0.07317073170731707,7.317073170731707
2022,StGB  ,StGB § 327 Abs. 2 und 3 Nr. 2 Unerlaubtes Betreiben anderer Anlagen - fahrlässig,6,3,0.5,50.0,0,3,0.0,0,3,2,1,0,0,0.3333333333333333,33.33333333333333
2022,StGB  ,StGB § 328 Abs. 1 bis 3 Unerlaubter Umgang mit radioaktiven und anderen gefährlichen Stoffen und Gütern - vorsätzlich,11,5,0.45454545454545453,45.45454545454545,0,5,1.0,1,4,2,3,0,1,0.6,60.0
2022,StGB  ,StGB § 329 Abs. 4 Schädigung von Natura2000-Gebieten - vorsätzlich,4,1,0.25,25.0,1,2,0.0,0,1,1,0,0,0,0.0,0.0
2022,StGB  ,StGB § 330 Besonders schwerer Fall einer Umweltstraftat,14,9,0.6428571428571429,64.28571428571429,0,5,8.0,6,0,9,0,2,1,0.0,0.0
2022,StGB  ,StGB § 331 Vorteilsannahme ,10,5,0.5,50.0,1,4,1.0,1,4,4,1,0,0,0.2,20.0
2022,StGB  ,StGB § 332 Bestechlichkeit ,36,20,0.5555555555555556,55.55555555555556,0,15,16.0,15,4,19,1,1,1,0.05,5.0
2022,StGB  ,StGB § 333 Vorteilsgewährung ,22,8,0.36363636363636365,36.36363636363637,2,12,0.0,0,8,4,4,0,0,0.5,50.0
2022,StGB  ,StGB § 334 Bestechung ,130,102,0.7846153846153846,78.46153846153847,7,19,32.0,25,68,68,34,7,4,0.3333333333333333,33.33333333333333
2022,StGB  ,StGB § 335 Besonders schwere Fälle der Bestechlichkeit und Bestechung,14,14,1.0,100.0,0,0,14.0,10,0,13,1,4,0,0.07142857142857142,7.142857142857142
2022,StGB  ,StGB § 339 Rechtsbeugung ,3,1,0.3333333333333333,33.33333333333333,2,0,0.0,0,1,1,0,0,0,0.0,0.0
2022,StGB  ,StGB § 340 Koerperverletzung im Amt ,59,14,0.23728813559322035,23.728813559322035,11,34,2.0,2,12,12,2,0,0,0.14285714285714285,14.285714285714285
2022,StGB  ,StGB § 343 Aussageerpressung ,1,1,1.0,100.0,0,0,1.0,1,0,1,0,0,0,0.0,0.0
2022,StGB  ,StGB § 348 Falschbeurkundung im Amt ,48,19,0.3958333333333333,39.58333333333333,9,20,4.0,4,15,17,2,0,0,0.10526315789473684,10.526315789473683
2022,StGB  ,StGB § 353 b Verletzung des Dienstgeheimnisses und einer besonderen Geheimhaltungspflicht,26,20,0.7692307692307693,76.92307692307693,2,4,0.0,0,19,19,1,0,1,0.05,5.0
2022,StGB  ,StGB § 353 d Verbotene Mitteilungen über Gerichtsverhandlungen,12,9,0.75,75.0,0,3,0.0,0,9,8,1,0,0,0.1111111111111111,11.11111111111111
2022,StGB  ,StGB § 356 Parteiverrat ,21,7,0.3333333333333333,33.33333333333333,3,11,3.0,3,4,6,1,0,0,0.14285714285714285,14.285714285714285
2022,StGB  ,StGB § 86 Verbreiten von Propagandamitteln verfassungs- widriger und terroristischer Organisationen,868,700,0.8064516129032258,80.64516129032258,27,53,48.0,34,617,616,84,14,123,0.12,12.0
2022,StGB  ,StGB § 86 a Verwenden von Kennzeichen verfassungs- widriger und terroristischer Organisationen,1744,1315,0.7540137614678899,75.40137614678899,64,194,92.0,59,1133,1210,105,33,261,0.07984790874524715,7.984790874524715
2022,StGB  ,StGB § 89 a Vorbereitung einer schweren staatsgefährdenden Gewalttat,9,8,0.8888888888888888,88.88888888888889,0,1,4.0,1,1,7,1,3,3,0.125,12.5
2022,StGB  ,StGB § 89 c Terrorismusfinanzierung ,6,6,1.0,100.0,0,0,6.0,2,0,6,0,4,0,0.0,0.0
2022,StGB  ,StGB § 90 a Verunglimpfung des Staates und seiner Symbole,13,5,0.38461538461538464,38.46153846153847,1,4,1.0,0,4,4,1,1,3,0.2,20.0
2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,1,1,1.0,100.0,0,0,0.0,0,0,1,0,0,1,0.0,0.0
2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,5,5,1.0,100.0,0,0,5.0,5,0,3,2,0,0,0.4,40.0
2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",1,1,1.0,100.0,0,0,0.0,0,0,0,1,0,1,1.0,100.0
2022,StGB  ,"StGB §§ 105, 106 Noetigung von Verfassungsorganen ",6,5,0.8333333333333334,83.33333333333334,0,0,0.0,0,0,4,1,0,6,0.2,20.0
2022,StGB  ,StGB §§ 107 bis 108 b Wahlvergehen ,9,4,0.4444444444444444,44.44444444444444,0,5,1.0,1,3,3,1,0,0,0.25,25.0
2022,StGB  ,"StGB §§ 123, 124 Hausfriedensbruch ",4663,3399,0.7289298734720138,72.89298734720137,61,827,107.0,61,3047,2211,1188,46,621,0.34951456310679613,34.95145631067961
2022,StGB  ,"StGB §§ 142, 315 b bis d,316 sowie 222,229, §§ 323 a i.V.m. Verkehrsunfall, StVG §§ 21, §§ 22,22 a,22 b Straftaten im Straßenverkehr",185490,164153,0.8849695401369346,88.49695401369347,2731,15873,7460.0,5986,152574,105324,58829,1474,6852,0.3583790731817268,35.83790731817268
2022,StGB  ,"StGB §§ 146 bis 149 Geld-, Wertzeichen- und Wertpapierfälschung ",516,361,0.6996124031007752,69.96124031007753,64,52,180.0,144,86,245,116,36,134,0.32132963988919666,32.13296398891966
2022,StGB  ,"StGB §§ 166, 167 Religions- und Weltanschauungs- delikte",18,13,0.7222222222222222,72.22222222222221,1,4,1.0,0,10,10,3,1,2,0.23076923076923078,23.076923076923077
2022,StGB  ,"StGB §§ 167 a, 168 Stoerung einer Bestattungsfeier, Stoerung der Totenruhe",23,19,0.8260869565217391,82.6086956521739,0,3,1.0,1,18,17,2,0,1,0.10526315789473684,10.526315789473683
2022,StGB  ,"StGB §§ 212, 213 Totschlag ",450,286,0.6355555555555555,63.55555555555556,32,13,246.0,18,0,169,117,228,159,0.4090909090909091,40.909090909090914
2022,StGB  ,"StGB §§ 257, 258 und 258 a Begünstigung und Strafvereitelung Strafvereitelung im Amt",1060,795,0.75,75.0,51,146,49.0,40,687,519,276,9,127,0.3471698113207547,34.71698113207547
2022,StGB  ,"StGB §§ 277, 278 und 279 Andere Straftaten der Urkundenfälschung ",2207,1904,0.8627095604893521,86.2709560489352,45,201,5.0,5,1869,1244,660,0,87,0.34663865546218486,34.66386554621849
2022,StGB  ,"StGB §§ 288, 289 Vereiteln der Zwangsvollstreckung, Pfandkehr ",113,64,0.5663716814159292,56.63716814159292,13,35,5.0,5,59,46,18,0,1,0.28125,28.125
2022,StGB  ,"StGB §§ 290, 297 Andere Straftaten des strafbaren Eigennutzes",1,1,1.0,100.0,0,0,0.0,0,1,1,0,0,0,0.0,0.0
2022,StGB  ,"StGB §§ 307, 308 Herbeiführen einer Explosion ",246,188,0.7642276422764228,76.42276422764228,14,21,118.0,57,17,132,56,61,76,0.2978723404255319,29.78723404255319
2022,StGB  ,"StGB §§ 309, 310, 313, 314, 318 und 319 Andere gemeingefährliche Straftaten ",34,15,0.4411764705882353,44.11764705882353,4,15,5.0,1,10,11,4,4,0,0.26666666666666666,26.666666666666668
2022,StGB  ,"StGB §§ 316 b, 317 Stoerung oeffentlicher Betriebe und von Telekommunikationsanlagen",53,30,0.5660377358490566,56.60377358490566,0,21,1.0,1,25,20,10,0,6,0.3333333333333333,33.33333333333333
2022,StGB  ,"StGB §§ 344, 345 Verfolgung Unschuldiger, Vollstreckung gegen Unschuldige",3,1,0.3333333333333333,33.33333333333333,2,0,1.0,1,0,1,0,0,0,0.0,0.0
2022,StGB  ,"StGB §§ 352, 353 Gebühren- und Abgabenüberhebung, Leistungskürzung",4,2,0.5,50.0,1,1,0.0,0,2,1,1,0,0,0.5,50.0
2022,StGB  ,StGB §§ 81 bis 83 Hochverrat ,1,1,1.0,100.0,0,0,0.0,0,1,1,0,0,0,0.0,0.0
2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",1,1,1.0,100.0,0,0,1.0,0,0,0,1,1,0,1.0,100.0
2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",5,2,0.4,40.0,0,3,1.0,1,1,0,2,0,0,1.0,100.0
2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",4,3,0.75,75.0,0,1,2.0,2,1,0,3,0,0,1.0,100.0
2022,StGB  ,Straftaten im Straßenverkehr in Trunkenheit mit Verkehrsunfall ,23962,22865,0.9542191803689175,95.42191803689175,139,822,767.0,640,21429,17368,5497,127,805,0.24041110868139076,24.041110868139075
2022,StGB  ,Straftaten im Straßenverkehr in Trunkenheit ohne Verkehrsunfall ,52284,49933,0.955034044832071,95.5034044832071,246,1571,1648.0,1317,47141,36096,13837,331,1678,0.27711132918110265,27.711132918110266
2022,StGB  ,Straftaten im Straßenverkehr nach dem StGB in Trunkenheit zusammen,76246,72798,0.9547779555648821,95.4777955564882,385,2393,2415.0,1957,68570,53464,19334,458,2483,0.26558421934668536,26.558421934668537
2022,StGB  ,Straftaten im Straßenverkehr nach dem StGB insgesamt Summe 7001 bis 7041,124131,109030,0.8783462632219188,87.83462632219188,1919,11604,3161.0,2558,102897,78161,30869,603,4550,0.2831239108502247,28.31239108502247
2022,StGB  ,Straftaten im Straßenverkehr nach dem StGB und StVG ohne Trunkenheit zusammen,109244,91355,0.8362472996228626,83.62472996228625,2346,13480,5045.0,4029,84004,51860,39495,1016,4369,0.43232444857971647,43.23244485797165
2022,StGB  ,Straftaten im Straßenverkehr ohne Trunkenheit mit Verkehrsunfall ,46550,35888,0.7709559613319011,77.09559613319011,1338,8562,563.0,445,34422,24186,11702,118,1665,0.32606999554168525,32.606999554168524
2022,StGB  ,Straftaten im Straßenverkehr ohne Trunkenheit ohne Verkehrsunfall ,62694,55467,0.8847258110824002,88.47258110824002,1008,4918,4482.0,3584,49582,27674,27793,898,2704,0.50107270989958,50.107270989957996
2022,StGB  ,Trunkenheit im Verkehr nach § 316 StGB insgesamt ,58040,55734,0.9602687801516195,96.02687801516196,268,1496,1710.0,1353,52818,40818,14916,357,1748,0.267628377650985,26.762837765098503
2022,StGB  ,Unerlaubtes Entfernen vom Unfallort insgesamt (§ 142 StGB) ,36491,28207,0.7729851196185361,77.2985119618536,1150,6538,433.0,360,27012,19202,9005,73,1358,0.3192469954266671,31.924699542666712
2022,StGB  ,Verbotene Kraftfahrzeugrennen nach § 315 d StGB insgesamt ,1654,1194,0.7218863361547763,72.18863361547763,86,272,125.0,97,836,888,306,28,335,0.2562814070351759,25.628140703517587
2022,StGB  ,Verbotene Kraftfahrzeugrennen nach § 315 d StGB mit Verkehrsunfall ,190,155,0.8157894736842105,81.57894736842105,10,16,26.0,19,94,118,37,7,44,0.23870967741935484,23.870967741935484
2022,StGB  ,Verbotene Kraftfahrzeugrennen nach § 315 d StGB ohne Verkehrsunfall ,1464,1039,0.7096994535519126,70.96994535519126,76,256,99.0,78,742,770,269,21,291,0.25890279114533205,25.890279114533204
2022,StGBoV  ,Straftaten ohne Straftaten im Straßenverkehr nach dem StGB insgesamt Summe 1012 bis 1686,475914,370989,0.7795294948246952,77.95294948246952,14567,66172,60110.0,41438,280115,234097,136892,18672,54950,0.3689920725412344,36.89920725412344
2023,AWG  ,Außenwirtschaftsgesetz AWG ,52,32,0.6153846153846154,61.53846153846154,0,20,5.0,3,27,23,9,2,0,0.28125,28.125
2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,14272,12657,0.8868413677130045,88.68413677130044,228,1276,363.0,310,11845,9136,3521,53,560,0.2781859840404519,27.81859840404519
2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,11750,10791,0.9183829787234042,91.83829787234042,125,777,239.0,208,10250,7876,2915,31,359,0.2701325178389399,27.01325178389399
2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,2522,1866,0.7398889770023791,73.98889770023791,103,499,124.0,102,1595,1260,606,22,201,0.3247588424437299,32.475884244372985
2023,StGB  ,Menschenraub StGB § 234 ,5,5,1.0,100.0,0,0,4.0,0,0,2,3,4,1,0.6,60.0
2023,StGB  ,"StGB 1. Abschnitt, §§ 80 a bis 92 b Friedensverrat, Hochverrat und Gefährdung des demokratischen Rechtsstaates",2851,2244,0.7870922483339179,78.70922483339179,96,277,150.0,99,1940,1991,253,51,388,0.11274509803921569,11.27450980392157
2023,StGB  ,"StGB 10. Abschnitt, §§ 164 und 165 Falsche Verdächtigung ",3601,2537,0.704526520410997,70.4526520410997,193,665,133.0,102,2200,1666,871,31,410,0.3433188805675995,34.33188805675995
2023,StGB  ,"StGB 11. Abschnitt, §§ 166 bis 168 Straftaten, welche sich auf Religion und Weltanschauung beziehen",46,31,0.6739130434782609,67.3913043478261,0,11,2.0,1,28,25,6,1,5,0.1935483870967742,19.35483870967742
2023,StGB  ,"StGB 12. Abschnitt, §§ 169 bis 173 Straftaten gegen den Personenstand, die Ehe und die Familie",927,525,0.5663430420711975,56.63430420711975,18,383,216.0,211,309,423,102,5,1,0.19428571428571428,19.428571428571427
2023,StGB  ,"StGB 13. Abschnitt, §§ 174 bis 184 l Straftaten gegen die sexuelle Selbstbestimmung",15031,11273,0.7499833677067395,74.99833677067394,1129,1366,5425.0,4141,4226,8059,3214,1284,2885,0.2851060054998669,28.51060054998669
2023,StGB  ,"StGB 14. Abschnitt, §§ 185 bis 200 Beleidigung ",30658,24643,0.8038032487442103,80.38032487442102,617,4411,849.0,579,22741,18752,5891,270,2040,0.2390536866452948,23.90536866452948
2023,StGB  ,"StGB 16. Abschnitt, §§ 211 bis 222 (o.V.) Straftaten gegen das Leben (o.V.) ",1059,682,0.6440037771482531,64.40037771482531,76,119,524.0,53,104,417,265,471,236,0.3885630498533724,38.85630498533724
2023,StGB  ,"StGB 19. Abschnitt, §§ 242 bis 248 c Diebstahl und Unterschlagung ",126758,104405,0.8236561006011455,82.36561006011455,2060,12024,18365.0,11073,76523,49556,54849,7292,17786,0.5253484028542694,52.534840285426945
2023,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",12,9,0.75,75.0,0,1,3.0,3,4,3,6,0,4,0.6666666666666666,66.66666666666666
2023,StGB  ,"StGB 20. Abschnitt, §§ 249 bis 256, 316a Raub und Erpressung, räuberischer Angriff auf Kraftfahrer ",8638,6201,0.7178745079879602,71.78745079879602,577,913,3040.0,1354,448,3676,2525,1686,3660,0.4071923883244638,40.71923883244638
2023,StGB  ,"StGB 21. Abschnitt, §§ 257 bis 262 Begünstigung und Hehlerei ",5599,4377,0.7817467404893731,78.1746740489373,209,744,788.0,623,3140,2504,1873,165,718,0.42791866575279874,42.791866575279876
2023,StGB  ,"StGB 22. Abschnitt, §§ 263 bis 266 b Betrug und Untreue ",110931,90939,0.8197798631581794,81.97798631581794,2683,14697,10515.0,8344,77563,59677,31262,2171,5473,0.34376890003188953,34.376890003188954
2023,StGB  ,"StGB 23. Abschnitt, §§ 267 bis 282 Urkundenfälschung ",29231,25063,0.8574116520132736,85.74116520132736,638,2969,2335.0,1773,22030,12460,12603,562,1259,0.5028528109164905,50.28528109164905
2023,StGB  ,"StGB 24. Abschnitt, §§ 283 bis 283 d Insolvenzstraftaten ",1016,802,0.7893700787401575,78.93700787401575,17,197,82.0,75,718,562,240,7,2,0.29925187032418954,29.925187032418954
2023,StGB  ,"StGB 25. Abschnitt, §§ 284 bis 297 Strafbarer Eigennutz ",1146,840,0.7329842931937173,73.29842931937172,59,238,39.0,37,799,395,445,2,11,0.5297619047619048,52.976190476190474
2023,StGB  ,"StGB 26. Abschnitt, §§ 298 bis 301 Straftaten gegen den Wettbewerb ",77,31,0.4025974025974026,40.25974025974026,3,42,18.0,14,13,28,3,4,1,0.0967741935483871,9.67741935483871
2023,StGB  ,"StGB 27. Abschnitt, §§ 303 bis 305 a Sachbeschädigung ",14124,9990,0.7073067119796091,70.73067119796092,397,2005,440.0,305,8363,7177,2813,135,2919,0.2815815815815816,28.15815815815816
2023,StGB  ,"StGB 28. Abschnitt, §§ 306 bis 323c, ohne §§ 315 b bis d, ohne §§ 316,316 a und ohne § 323 a i.V.m. Verkehrsunfall Gemeingefährliche Straftaten",2829,2130,0.7529162248144221,75.2916224814422,131,279,716.0,434,1098,1580,550,282,605,0.25821596244131456,25.821596244131456
2023,StGB  ,"StGB 29. Abschnitt, §§ 324 bis 330 a Straftaten gegen die Umwelt ",1086,797,0.7338858195211786,73.38858195211786,28,255,25.0,22,766,489,308,3,12,0.3864491844416562,38.64491844416562
2023,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",3,2,0.6666666666666666,66.66666666666666,0,1,0.0,0,2,0,2,0,0,1.0,100.0
2023,StGB  ,"StGB 30. Abschnitt, §§ 331 bis 358 Straftaten im Amt ",507,319,0.6291913214990138,62.91913214990138,46,136,111.0,100,202,224,95,11,12,0.29780564263322884,29.780564263322884
2023,StGB  ,"StGB 4. Abschnitt, §§ 105 bis 108 e Straftaten gegen Verfassungsorgane sowie bei Wahlen und Abstimmungen",20,9,0.45,45.0,4,2,0.0,0,5,6,3,0,9,0.3333333333333333,33.33333333333333
2023,StGB  ,"StGB 6. Abschnitt, §§ 111 bis 121 Widerstand gegen die Staatsgewalt ",16937,14038,0.828836275609612,82.8836275609612,257,2066,3780.0,2933,9059,9696,4342,847,1775,0.30930331956119106,30.930331956119105
2023,StGB  ,"StGB 8. Abschnitt, §§ 146 bis 152 c Geld- und Wertzeichenfälschung ",511,347,0.6790606653620352,67.90606653620353,61,53,176.0,124,86,218,129,52,135,0.37175792507204614,37.17579250720461
2023,StGB  ,"StGB 9. Abschnitt, §§ 153 bis 162 Falsche uneidliche Aussage und Meineid ",3159,2188,0.6926242481798037,69.26242481798037,178,685,290.0,251,1709,1602,586,39,297,0.26782449725776963,26.782449725776964
2023,StGB  ,StGB § 100 a Landesverräterische Fälschung,2,1,0.5,50.0,0,0,0.0,0,0,1,0,0,2,0.0,0.0
2023,StGB  ,StGB § 113 Widerstand gegen Vollstreckungsbeamte ,6883,5658,0.8220252796745605,82.20252796745605,106,887,917.0,715,4320,3913,1745,202,653,0.308412866737363,30.841286673736303
